"","statefp","name","state_name","LON","LAT"
"1286","47","Fayette","Tennessee",-89.4139903148322,-89.4139903148322
"1287","20","Rush","Kansas",-99.3086398348577,-99.3086398348577
"1288","26","Emmet","Michigan",-84.8908324914515,-84.8908324914515
"1289","26","Genesee","Michigan",-83.7058970921685,-83.7058970921685
"1290","17","Kane","Illinois",-88.4286141228889,-88.4286141228889
"1291","51","Chesapeake","Virginia",-76.3054574366969,-76.3054574366969
"1292","48","Wichita","Texas",-98.7041034030547,-98.7041034030547
"1293","36","Cayuga","New York",-76.5573159216718,-76.5573159216718
"1294","48","Winkler","Texas",-103.048516284758,-103.048516284758
"1295","47","Dickson","Tennessee",-87.3589170882168,-87.3589170882168
"1296","26","Kalkaska","Michigan",-85.090075925291,-85.090075925291
"1297","28","Forrest","Mississippi",-89.2583249578503,-89.2583249578503
"1298","40","Okfuskee","Oklahoma",-96.3263998408425,-96.3263998408425
"1299","55","Douglas","Wisconsin",-91.9159576786882,-91.9159576786882
"1300","45","Chesterfield","South Carolina",-80.1564659773209,-80.1564659773209
"1301","30","Richland","Montana",-104.559068412296,-104.559068412296
"1302","49","Duchesne","Utah",-110.425237037784,-110.425237037784
"1303","49","Juab","Utah",-112.780945797783,-112.780945797783
"1304","41","Wasco","Oregon",-121.16709537458,-121.16709537458
"1305","02","Juneau","Alaska",-134.224544301477,-134.224544301477
"1306","21","Ballard","Kentucky",-88.9942813971864,-88.9942813971864
"1307","21","Carlisle","Kentucky",-88.9669212361733,-88.9669212361733
"1308","47","Blount","Tennessee",-83.928477881247,-83.928477881247
"1309","46","Pennington","South Dakota",-102.824122500194,-102.824122500194
"1310","48","Aransas","Texas",-96.9995140141711,-96.9995140141711
"1311","45","Jasper","South Carolina",-81.0249410838112,-81.0249410838112
"1312","48","Austin","Texas",-96.2773869429718,-96.2773869429718
"1313","46","Lake","South Dakota",-97.1292636536112,-97.1292636536112
"1314","17","DuPage","Illinois",-88.0864224134466,-88.0864224134466
"1315","45","Beaufort","South Carolina",-80.7252369762632,-80.7252369762632
"1316","49","Kane","Utah",-111.886175178606,-111.886175178606
"1317","29","Crawford","Missouri",-91.3052745330636,-91.3052745330636
"1318","01","Pike","Alabama",-85.9408295001587,-85.9408295001587
"1319","30","Glacier","Montana",-112.993423476874,-112.993423476874
"1320","05","Montgomery","Arkansas",-93.6582447847979,-93.6582447847979
"1321","12","Pasco","Florida",-82.4022752866821,-82.4022752866821
"1322","35","San Juan","New Mexico",-108.320403832962,-108.320403832962
"1323","33","Grafton","New Hampshire",-71.8205718401499,-71.8205718401499
"1324","48","Foard","Texas",-99.7767797028112,-99.7767797028112
"1325","39","Jackson","Ohio",-82.6181856018329,-82.6181856018329
"1326","37","McDowell","North Carolina",-82.0481841270106,-82.0481841270106
"1327","02","Bethel","Alaska",-159.858382315236,-159.858382315236
"1328","05","St. Francis","Arkansas",-90.7482813825496,-90.7482813825496
"1329","06","Sacramento","California",-121.342612882114,-121.342612882114
"1330","51","Page","Virginia",-78.4847129482663,-78.4847129482663
"1331","27","Cass","Minnesota",-94.3261564232016,-94.3261564232016
"1332","27","Koochiching","Minnesota",-93.7835284274869,-93.7835284274869
"1333","28","Coahoma","Mississippi",-90.6041504529083,-90.6041504529083
"1334","38","Eddy","North Dakota",-98.904323369116,-98.904323369116
"1335","38","Sargent","North Dakota",-97.6321715931376,-97.6321715931376
"1336","38","Billings","North Dakota",-103.376296498341,-103.376296498341
"1337","27","Aitkin","Minnesota",-93.4116826008077,-93.4116826008077
"1338","20","Stafford","Kansas",-98.7176200137022,-98.7176200137022
"1339","06","Sutter","California",-121.694578961031,-121.694578961031
"1340","13","Carroll","Georgia",-85.0797667713262,-85.0797667713262
"1341","19","Jefferson","Iowa",-91.9486220439646,-91.9486220439646
"1342","08","Prowers","Colorado",-102.392605193247,-102.392605193247
"1343","38","McKenzie","North Dakota",-103.395905002017,-103.395905002017
"1344","18","Wabash","Indiana",-85.7942119118331,-85.7942119118331
"1345","20","Jackson","Kansas",-95.7935679934226,-95.7935679934226
"1346","32","Elko","Nevada",-115.357761878682,-115.357761878682
"1347","31","Wayne","Nebraska",-97.119269635539,-97.119269635539
"1348","39","Lawrence","Ohio",-82.5346655247219,-82.5346655247219
"1349","38","LaMoure","North Dakota",-98.5355213578554,-98.5355213578554
"1350","12","Lake","Florida",-81.7125278892435,-81.7125278892435
"1351","01","Shelby","Alabama",-86.662971248149,-86.662971248149
"1352","16","Adams","Idaho",-116.454526660184,-116.454526660184
"1353","08","Ouray","Colorado",-107.767513624617,-107.767513624617
"1354","13","Dooly","Georgia",-83.7974652160933,-83.7974652160933
"1355","01","Winston","Alabama",-87.3732595166794,-87.3732595166794
"1356","37","Jackson","North Carolina",-83.1395462179056,-83.1395462179056
"1357","39","Monroe","Ohio",-81.0753571468815,-81.0753571468815
"1358","54","Lincoln","West Virginia",-82.0701763187995,-82.0701763187995
"1359","22","West Feliciana","Louisiana",-91.4148537993546,-91.4148537993546
"1360","21","Logan","Kentucky",-86.877634995728,-86.877634995728
"1361","26","Jackson","Michigan",-84.4225868111997,-84.4225868111997
"1362","21","Lyon","Kentucky",-88.0788625708691,-88.0788625708691
"1363","21","McLean","Kentucky",-87.2680344332828,-87.2680344332828
"1364","34","Sussex","New Jersey",-74.6911824261662,-74.6911824261662
"1365","28","Itawamba","Mississippi",-88.3606732991685,-88.3606732991685
"1366","18","Dearborn","Indiana",-84.9732563396605,-84.9732563396605
"1367","27","Big Stone","Minnesota",-96.4140373850271,-96.4140373850271
"1368","37","Currituck","North Carolina",-75.9645979961388,-75.9645979961388
"1369","13","Crawford","Georgia",-83.9806123776018,-83.9806123776018
"1370","28","Jefferson Davis","Mississippi",-89.8267099039826,-89.8267099039826
"1371","31","Colfax","Nebraska",-97.0868542020365,-97.0868542020365
"1372","46","Mellette","South Dakota",-100.756304375083,-100.756304375083
"1373","49","Garfield","Utah",-111.441876408995,-111.441876408995
"1374","47","Perry","Tennessee",-87.8615090203475,-87.8615090203475
"1375","48","Johnson","Texas",-97.3661482600412,-97.3661482600412
"1376","47","Stewart","Tennessee",-87.8392054754825,-87.8392054754825
"1377","45","Lancaster","South Carolina",-80.7051493211683,-80.7051493211683
"1378","47","Unicoi","Tennessee",-82.437008885897,-82.437008885897
"1379","08","Jackson","Colorado",-106.340890466411,-106.340890466411
"1380","27","Sibley","Minnesota",-94.2316526331672,-94.2316526331672
"1381","39","Ashland","Ohio",-82.2728078084308,-82.2728078084308
"1382","06","Mariposa","California",-119.90733341485,-119.90733341485
"1383","48","Kenedy","Texas",-97.6641398420751,-97.6641398420751
"1384","08","Park","Colorado",-105.718318166845,-105.718318166845
"1385","48","Garza","Texas",-101.29841138756,-101.29841138756
"1386","30","Sanders","Montana",-115.134007711698,-115.134007711698
"1387","49","Weber","Utah",-111.914515015525,-111.914515015525
"1388","48","Medina","Texas",-99.1103029823257,-99.1103029823257
"1389","26","Lake","Michigan",-85.8019965470616,-85.8019965470616
"1390","21","Montgomery","Kentucky",-83.914524095635,-83.914524095635
"1391","51","Brunswick","Virginia",-77.8593435580882,-77.8593435580882
"1392","55","Dodge","Wisconsin",-88.7092866261241,-88.7092866261241
"1393","49","Sevier","Utah",-111.805027504027,-111.805027504027
"1394","49","Tooele","Utah",-113.129571483745,-113.129571483745
"1395","51","New Kent","Virginia",-77.0029330387071,-77.0029330387071
"1396","12","Putnam","Florida",-81.742301556118,-81.742301556118
"1397","12","Santa Rosa","Florida",-87.0248123029947,-87.0248123029947
"1398","12","Volusia","Florida",-81.181978924942,-81.181978924942
"1399","13","Baker","Georgia",-84.4420045839943,-84.4420045839943
"1400","13","Turner","Georgia",-83.6206937825351,-83.6206937825351
"1401","28","Amite","Mississippi",-90.8050162081072,-90.8050162081072
"1402","28","Bolivar","Mississippi",-90.8737212082067,-90.8737212082067
"1403","25","Dukes","Massachusetts",-70.6876349707646,-70.6876349707646
"1404","56","Goshen","Wyoming",-104.35347425064,-104.35347425064
"1405","47","Wayne","Tennessee",-87.7833911597359,-87.7833911597359
"1406","47","Williamson","Tennessee",-86.892570613698,-86.892570613698
"1407","56","Lincoln","Wyoming",-110.656445718455,-110.656445718455
"1408","45","Richland","South Carolina",-80.9002822025595,-80.9002822025595
"1409","45","Newberry","South Carolina",-81.5993690186016,-81.5993690186016
"1410","05","Boone","Arkansas",-93.0937492524922,-93.0937492524922
"1411","40","Logan","Oklahoma",-97.4435284493819,-97.4435284493819
"1412","40","Grady","Oklahoma",-97.8834881643119,-97.8834881643119
"1413","05","Carroll","Arkansas",-93.5427026084419,-93.5427026084419
"1414","05","Sebastian","Arkansas",-94.2716271304506,-94.2716271304506
"1415","20","Decatur","Kansas",-100.459408076684,-100.459408076684
"1416","29","Perry","Missouri",-89.8274108844972,-89.8274108844972
"1417","53","Jefferson","Washington",-123.5634765044,-123.5634765044
"1418","53","Thurston","Washington",-122.829014555203,-122.829014555203
"1419","13","Tift","Georgia",-83.5227664250347,-83.5227664250347
"1420","55","Manitowoc","Wisconsin",-87.8092885345239,-87.8092885345239
"1421","01","Marion","Alabama",-87.8870417310387,-87.8870417310387
"1422","28","Jasper","Mississippi",-89.1178686552046,-89.1178686552046
"1423","46","Clay","South Dakota",-96.9765691705887,-96.9765691705887
"1424","45","Chester","South Carolina",-81.1620692994179,-81.1620692994179
"1425","42","Carbon","Pennsylvania",-75.7068524950644,-75.7068524950644
"1426","46","Fall River","South Dakota",-103.527608982445,-103.527608982445
"1427","45","Clarendon","South Carolina",-80.2164789748809,-80.2164789748809
"1428","47","Hawkins","Tennessee",-82.9488529840636,-82.9488529840636
"1429","47","Sullivan","Tennessee",-82.3041291718016,-82.3041291718016
"1430","47","Houston","Tennessee",-87.7187882802745,-87.7187882802745
"1431","27","Cook","Minnesota",-90.5262954622917,-90.5262954622917
"1432","42","Elk","Pennsylvania",-78.6452474388726,-78.6452474388726
"1433","27","Steele","Minnesota",-93.226270882687,-93.226270882687
"1434","41","Harney","Oregon",-118.966630584225,-118.966630584225
"1435","27","Traverse","Minnesota",-96.470629487985,-96.470629487985
"1436","25","Worcester","Massachusetts",-71.9049336342445,-71.9049336342445
"1437","02","Kodiak Island","Alaska",-153.750530588549,-153.750530588549
"1438","05","Franklin","Arkansas",-93.8929956882321,-93.8929956882321
"1439","05","Faulkner","Arkansas",-92.3371751905044,-92.3371751905044
"1440","31","Sarpy","Nebraska",-96.1115643234708,-96.1115643234708
"1441","02","Aleutians East","Alaska",-161.972014861077,-161.972014861077
"1442","55","Jackson","Wisconsin",-90.8056659476374,-90.8056659476374
"1443","02","Anchorage","Alaska",-149.146270102932,-149.146270102932
"1444","42","Clarion","Pennsylvania",-79.4241352371328,-79.4241352371328
"1445","45","Fairfield","South Carolina",-81.1195624025763,-81.1195624025763
"1446","40","Rogers","Oklahoma",-95.6040670315851,-95.6040670315851
"1447","40","Muskogee","Oklahoma",-95.3780295217246,-95.3780295217246
"1448","02","North Slope","Alaska",-153.480870376873,-153.480870376873
"1449","37","Person","North Carolina",-78.9722020944032,-78.9722020944032
"1450","42","Montour","Pennsylvania",-76.6635217697539,-76.6635217697539
"1451","39","Scioto","Ohio",-82.9890734474855,-82.9890734474855
"1452","21","Warren","Kentucky",-86.4267275139729,-86.4267275139729
"1453","13","Early","Georgia",-84.9025417705104,-84.9025417705104
"1454","17","Whiteside","Illinois",-89.9155605801341,-89.9155605801341
"1455","08","La Plata","Colorado",-107.842901438962,-107.842901438962
"1456","13","Hall","Georgia",-83.8189693558285,-83.8189693558285
"1457","13","Harris","Georgia",-84.9053963417131,-84.9053963417131
"1458","36","Queens","New York",-73.8162282785531,-73.8162282785531
"1459","42","Union","Pennsylvania",-77.0577908179911,-77.0577908179911
"1460","05","Greene","Arkansas",-90.5583266780691,-90.5583266780691
"1461","37","Gaston","North Carolina",-81.174382343069,-81.174382343069
"1462","05","Hot Spring","Arkansas",-92.9539632452961,-92.9539632452961
"1463","51","Westmoreland","Virginia",-76.8021324693449,-76.8021324693449
"1464","30","Garfield","Montana",-107.000022552621,-107.000022552621
"1465","51","Frederick","Virginia",-78.262524506102,-78.262524506102
"1466","54","Morgan","West Virginia",-78.2631167581126,-78.2631167581126
"1467","54","Pendleton","West Virginia",-79.3500734178582,-79.3500734178582
"1468","28","Yazoo","Mississippi",-90.3951440922575,-90.3951440922575
"1469","28","Winston","Mississippi",-89.0339138474611,-89.0339138474611
"1470","54","Tyler","West Virginia",-80.888319597104,-80.888319597104
"1471","30","Roosevelt","Montana",-105.008207610243,-105.008207610243
"1472","01","Clay","Alabama",-85.8584701342235,-85.8584701342235
"1473","29","Wright","Missouri",-92.4691448768666,-92.4691448768666
"1474","18","Parke","Indiana",-87.2037583321557,-87.2037583321557
"1475","28","Tunica","Mississippi",-90.3748116711401,-90.3748116711401
"1476","53","Kitsap","Washington",-122.643606121928,-122.643606121928
"1477","37","Sampson","North Carolina",-78.3691685957165,-78.3691685957165
"1478","17","Richland","Illinois",-88.0847536631718,-88.0847536631718
"1479","16","Boundary","Idaho",-116.463017852005,-116.463017852005
"1480","13","Jeff Davis","Georgia",-82.6372486991481,-82.6372486991481
"1481","22","Catahoula","Louisiana",-91.8452638547302,-91.8452638547302
"1482","55","Grant","Wisconsin",-90.7063217989094,-90.7063217989094
"1483","13","Marion","Georgia",-84.5273357087724,-84.5273357087724
"1484","36","Lewis","New York",-75.4490399220112,-75.4490399220112
"1485","37","Camden","North Carolina",-76.1556839622728,-76.1556839622728
"1486","05","Van Buren","Arkansas",-92.5129327411597,-92.5129327411597
"1487","37","Chowan","North Carolina",-76.6008078734782,-76.6008078734782
"1488","28","Leflore","Mississippi",-90.3021218782265,-90.3021218782265
"1489","13","Union","Georgia",-83.9896706898824,-83.9896706898824
"1490","33","Cheshire","New Hampshire",-72.2530939473659,-72.2530939473659
"1491","27","Stearns","Minnesota",-94.6107834624358,-94.6107834624358
"1492","06","Humboldt","California",-123.876042076232,-123.876042076232
"1493","05","Crawford","Arkansas",-94.2446814019411,-94.2446814019411
"1494","21","Nicholas","Kentucky",-84.0189029591455,-84.0189029591455
"1495","37","Hoke","North Carolina",-79.2364681519858,-79.2364681519858
"1496","21","Ohio","Kentucky",-86.8536829481998,-86.8536829481998
"1497","27","Freeborn","Minnesota",-93.3488442186551,-93.3488442186551
"1498","26","Osceola","Michigan",-85.3255647149989,-85.3255647149989
"1499","27","Kanabec","Minnesota",-93.2929046355105,-93.2929046355105
"1500","17","Cook","Illinois",-87.8165968641494,-87.8165968641494
"1501","17","Franklin","Illinois",-88.9256781751942,-88.9256781751942
"1502","13","Fulton","Georgia",-84.4635770338104,-84.4635770338104
"1503","39","Jefferson","Ohio",-80.7625951352533,-80.7625951352533
"1504","46","McPherson","South Dakota",-99.2211879757279,-99.2211879757279
"1505","53","Lewis","Washington",-122.39302846526,-122.39302846526
"1506","28","Harrison","Mississippi",-89.1246757579905,-89.1246757579905
"1507","13","Grady","Georgia",-84.2341572932908,-84.2341572932908
"1508","72","Quebradillas","Puerto Rico",-66.9248077557453,-66.9248077557453
"1509","72","Vieques","Puerto Rico",-65.4308073804251,-65.4308073804251
"1510","72","Peñuelas","Puerto Rico",-66.7229541674143,-66.7229541674143
"1511","29","Bollinger","Missouri",-90.0272062950036,-90.0272062950036
"1512","55","Richland","Wisconsin",-90.4301262973717,-90.4301262973717
"1513","56","Johnson","Wyoming",-106.586424407484,-106.586424407484
"1514","37","Washington","North Carolina",-76.5728207233604,-76.5728207233604
"1515","12","Okeechobee","Florida",-80.8894434673633,-80.8894434673633
"1516","31","Madison","Nebraska",-97.60054810302,-97.60054810302
"1517","18","Henry","Indiana",-85.3962571926656,-85.3962571926656
"1518","13","Stewart","Georgia",-84.8320690371554,-84.8320690371554
"1519","55","Clark","Wisconsin",-90.6120748433073,-90.6120748433073
"1520","36","Otsego","New York",-75.03367661313,-75.03367661313
"1521","42","Pike","Pennsylvania",-75.0320810579566,-75.0320810579566
"1522","48","Wood","Texas",-95.3823636766415,-95.3823636766415
"1523","48","Camp","Texas",-94.9779010373002,-94.9779010373002
"1524","40","Osage","Oklahoma",-96.3963570440009,-96.3963570440009
